,CODE,NAME
1730,FUNCEX12_XVAL2N12,Exportações - setor: produtos alimentícios - (FOB)
1731,FUNCEX12_XVAUT12,Exportações - setor: veículos automotores - (FOB)
1732,FUNCEX12_XVBCD12,Exportações - bens de consumo duráveis - (FOB) (série antiga)
1733,FUNCEX12_XVBCDGCE12,Exportações - bens de consumo duráveis - (FOB) (série nova)
1734,FUNCEX12_XVBCND12,Exportações - bens de consumo não duráveis - (FOB) (série antiga)
1735,FUNCEX12_XVBCNDGCE12,Exportações - bens de consumo não duráveis - (FOB) (série nova)
1736,FUNCEX12_XVBEB2N12,Exportações - setor: bebidas - (FOB)
1737,FUNCEX12_XVBI12,Exportações - bens intermediários - (FOB) (série antiga)
1738,FUNCEX12_XVBIGCE12,Exportações - bens intermediários - (FOB) (série nova)
1739,FUNCEX12_XVBK12,Exportações - bens de capital - (FOB) (série antiga)
1740,FUNCEX12_XVBKGCE12,Exportações - bens de capital - (FOB) (série nova)
1741,FUNCEX12_XVBOR12,Exportações - setor: borracha - (FOB)
1742,FUNCEX12_XVBVEG12,Exportações - setor: beneficiamento de produtos vegetais - (FOB)
1743,FUNCEX12_XVCAFE12,Exportações - setor: café - (FOB)
1744,FUNCEX12_XVCAL12,Exportações - setor: calçados - (FOB)
1745,FUNCEX12_XVCAL2N12,"Exportações - setor: couros, artefatos de couro e calçados - (FOB)"
1746,FUNCEX12_XVCOMB12,Exportações - combustíveis - (FOB) (série antiga)
1747,FUNCEX12_XVCOMBGCE12,Exportações - combustíveis - (FOB) (série nova)
1748,FUNCEX12_XVDIV2N12,Exportações - setor: indústrias diversas - (FOB)
1749,FUNCEX12_XVECARV2N12,Exportações - setor: extração de carvão mineral - (FOB)
1750,FUNCEX12_XVELET12,Exportações - setor: material elétrico - (FOB)
1751,FUNCEX12_XVEMM2N12,Exportações - setor: extração de minerais metálicos - (FOB)
1752,FUNCEX12_XVEMNM2N12,Exportações - setor: extração de minerais não-metálicos - (FOB)
1753,FUNCEX12_XVEPET2N12,Exportações - setor: extração de petróleo e gás natural - (FOB)
1754,FUNCEX12_XVEQP12,Exportações - setor: equipamentos eletrônicos - (FOB)
1755,FUNCEX12_XVEXT12,Exportações - setor: extrativa mineral - (FOB)
1756,FUNCEX12_XVFARM2N12,Exportações - setor: produtos farmoquímicos farmacêuticos - (FOB)
1757,FUNCEX12_XVFARPER12,Exportações - setor: farmacêutica e perfumaria - (FOB)
1758,FUNCEX12_XVFUMO2N12,Exportações - setor: produtos do fumo - (FOB)
1759,FUNCEX12_XVIDIV12,Exportações - setor: indústrias diversas - (FOB)
1760,FUNCEX12_XVIXVG2N12,Exportações - setor: impressão e reprodução de gravações - (FOB)
1761,FUNCEX12_XVLAT12,Exportações - setor: laticínios - (FOB)
1762,FUNCEX12_XVMAD12,Exportações - setor: madeira e mobiliário - (FOB)
1763,FUNCEX12_XVMAD2N12,Exportações - setor: produtos de madeira - (FOB)
1764,FUNCEX12_XVMAQ12,Exportações - setor: máquinas e tratores - (FOB)
1765,FUNCEX12_XVMAQELET2N12,"Exportações - setor: máquinas, aparelhos e materiais elétricos - (FOB)"
1766,FUNCEX12_XVMAQEQU2N12,Exportações - setor: máquinas e equipamentos - (FOB)
1767,FUNCEX12_XVMAQINF2N12,"Exportações - setor: eq. de informática, eletrônicos e ópticos - (FOB)"
1768,FUNCEX12_XVMET2N12,Exportações - setor: produtos de metal - (FOB)
1769,FUNCEX12_XVMETBAS2N12,Exportações - setor: metalurgia - (FOB)
1770,FUNCEX12_XVMNF12,Exportações - setor: metalurgia não ferrosos - (FOB)
1771,FUNCEX12_XVMNM12,Exportações - setor: minerais não metálicos - (FOB)
1772,FUNCEX12_XVMNM2N12,Exportações - setor: produtos de minerais não-metálicos - (FOB)
1773,FUNCEX12_XVMOV2N12,Exportações - setor: móveis - (FOB)
1774,FUNCEX12_XVOAL12,Exportações - setor: outros produtos alimentares - (FOB)
1775,FUNCEX12_XVOPM12,Exportações - setor: outros produtos metalúrgicos - (FOB)
1776,FUNCEX12_XVOUTTRANS2N12,Exportações - setor: outros equipamentos de transporte - (FOB)
1777,FUNCEX12_XVOVEG12,Exportações - setor: óleos vegetais - (FOB)
1778,FUNCEX12_XVPAP12,"Exportações - setor: celulose, papel e gráfica - (FOB)"
1779,FUNCEX12_XVPAP2N12,"Exportações - setor: celulose, papel e produtos de papel - (FOB)"
1780,FUNCEX12_XVPES2N12,Exportações - setor: pesca e aqüicultura - (FOB)
1781,FUNCEX12_XVPET12,Exportações - setor: refino de petróleo - (FOB)
1782,FUNCEX12_XVPETCAR12,Exportações - setor: petróleo e carvão - (FOB)
1783,FUNCEX12_XVPETCOMB2N12,Exportações - setor: derivados do petróleo - (FOB)
1784,FUNCEX12_XVPLAS2N12,Exportações - setor: produtos de borracha e material plástico - (FOB)
1785,FUNCEX12_XVPLAT12,Exportações - setor: plástica - (FOB)
1786,FUNCEX12_XVPOV12,Exportações - setor: peças e outros veículos - (FOB)
1787,FUNCEX12_XVPRF2N12,Exportações - setor: produção florestal - (FOB)
1788,FUNCEX12_XVQDIV12,Exportações - setor: químicos diversos - (FOB)
1789,FUNCEX12_XVQUIM12,Exportações - setor: elementos químicos - (FOB)
1790,FUNCEX12_XVQUIM2N12,Exportações - setor: produtos químicos - (FOB)
1791,FUNCEX12_XVSID12,Exportações - setor: siderurgia - (FOB)
1792,FUNCEX12_XVTEXT12,Exportações - setor: têxtil - (FOB)
1793,FUNCEX12_XVTEXT2N12,Exportações - setor: produtos têxteis - (FOB)
1794,FUNCEX12_XVVEIC2N12,"Exportações - setor: veículos automotores, reboques,carrocerias - (FOB)"
1795,FUNCEX12_XVVEST12,Exportações - setor: artigos de vestuário - (FOB)
1796,FUNCEX12_XVVEST2N12,Exportações - setor: artigos de vestuário e acessórios - (FOB)
1797,FUNCEX4_MDPABAT4,Importações - setor: abate de animais - preços - índice (média 2006 = 100)
1798,FUNCEX4_MDPAGP4,Importações - setor: agropecuária - preços - índice (média 2006 = 100)
1799,FUNCEX4_MDPAUT4,Importações - setor: veículos automotores - preços - índice (média 2006 = 100)
1800,FUNCEX4_MDPBOR4,Importações - setor: borracha - preços - índice (média 2006 = 100)
1801,FUNCEX4_MDPBVEG4,Importações - setor: beneficiamento de produtos vegetais - preços - índice (média 2006 = 100)
1802,FUNCEX4_MDPCAL4,Importações - setor: calçados - preços - índice (média 2006 = 100)
1803,FUNCEX4_MDPELET4,Importações - setor: material elétrico - preços - índice (média 2006 = 100)
1804,FUNCEX4_MDPEQP4,Importações - setor: equipamentos eletrônicos - preços - índice (média 2006 = 100)
1805,FUNCEX4_MDPEXT4,Importações - setor: extrativa mineral - preços - índice (média 2006 = 100)
1806,FUNCEX4_MDPFARM4,Importações - setor: farmacêutica e perfumaria - preços - índice (média 2006 = 100)
1807,FUNCEX4_MDPIDIV4,Importações - setor: indústrias diversas - preços - índice (média 2006 = 100)
1808,FUNCEX4_MDPLAT4,Importações - setor: laticínios - preços - índice (média 2006 = 100)
1809,FUNCEX4_MDPMAD4,Importações - setor: madeira e mobiliário - preços - índice (média 2006 = 100)
1810,FUNCEX4_MDPMAQ4,Importações - setor: máquinas e tratores - preços - índice (média 2006 = 100)
1811,FUNCEX4_MDPMNF4,Importações - setor: metalurgia não ferrosos - preços - índice (média 2006 = 100)
1812,FUNCEX4_MDPMNM4,Importações - setor: minerais não metálicos - preços - índice (média 2006 = 100)
1813,FUNCEX4_MDPOAL4,Importações - setor: outros produtos alimentares - preços - índice (média 2006 = 100)
1814,FUNCEX4_MDPOPM4,Importações - setor: outros produtos metalúrgicos - preços - índice (média 2006 = 100)
1815,FUNCEX4_MDPOVEG4,Importações - setor: óleos vegetais - preços - índice (média 2006 = 100)
1816,FUNCEX4_MDPPAP4,"Importações - setor: celulose, papel e gráfica - preços - índice (média 2006 = 100)"
1817,FUNCEX4_MDPPET4,Importações - setor: refino de petróleo - preços - índice (média 2006 = 100)
1818,FUNCEX4_MDPPETC4,Importações - setor: petróleo e carvão - preços - índice (média 2006 = 100)
1819,FUNCEX4_MDPPLAS4,Importações - setor: plástica - preços - índice (média 2006 = 100)
1820,FUNCEX4_MDPPOV4,Importações - setor: peças e outros veículos - preços - índice (média 2006 = 100)
1821,FUNCEX4_MDPQDIV4,Importações - setor: químicos diversos - preços - índice (média 2006 = 100)
1822,FUNCEX4_MDPQUIM4,Importações - setor: elementos químicos - preços - índice (média 2006 = 100)
1823,FUNCEX4_MDPSID4,Importações - setor: siderurgia - preços - índice (média 2006 = 100)
1824,FUNCEX4_MDPTEXT4,Importações - setor: têxtil - preços - índice (média 2006 = 100)
1825,FUNCEX4_MDPVEST4,Importações - setor: artigos de vestuário - preços - índice (média 2006 = 100)
1826,FUNCEX4_MDQABAT4,Importações - setor: abate de animais - quantum - índice (média 2006 = 100)
1827,FUNCEX4_MDQAGP4,Importações - setor: agropecuária - quantum - índice (média 2006 = 100)
1828,FUNCEX4_MDQAUT4,Importações - setor: veículos automotores - quantum - índice (média 2006 = 100)
1829,FUNCEX4_MDQBOR4,Importações - setor: borracha - quantum - índice (média 2006 = 100)
1830,FUNCEX4_MDQBVEG4,Importações - setor: beneficiamento de produtos vegetais - quantum - índice (média 2006 = 100)
1831,FUNCEX4_MDQCAL4,Importações - setor: calçados - quantum - índice (média 2006 = 100)
1832,FUNCEX4_MDQELET4,Importações - setor: material elétrico - quantum - índice (média 2006 = 100)
1833,FUNCEX4_MDQEQP4,Importações - setor: equipamentos eletrônicos - quantum - índice (média 2006 = 100)
1834,FUNCEX4_MDQEXT4,Importações - setor: extrativa mineral - quantum - índice (média 2006 = 100)
1835,FUNCEX4_MDQFARM4,Importações - setor: farmacêutica e perfumaria - quantum - índice (média 2006 = 100)
1836,FUNCEX4_MDQIDIV4,Importações - setor: indústrias diversas - quantum - índice (média 2006 = 100)
1837,FUNCEX4_MDQLAT4,Importações - setor: laticínios - quantum - índice (média 2006 = 100)
1838,FUNCEX4_MDQMAD4,Importações - setor: madeira e mobiliário - quantum - índice (média 2006 = 100)
1839,FUNCEX4_MDQMAQ4,Importações - setor: máquinas e tratores - quantum - índice (média 2006 = 100)
1840,FUNCEX4_MDQMNF4,Importações - setor: metalurgia não ferrosos - quantum - índice (média 2006 = 100)
1841,FUNCEX4_MDQMNM4,Importações - setor: minerais não metálicos - quantum - índice (média 2006 = 100)
1842,FUNCEX4_MDQOAL4,Importações - setor: outros produtos alimentares - quantum - índice (média 2006 = 100)
1843,FUNCEX4_MDQOPM4,Importações - setor: outros produtos metalúrgicos - quantum - índice (média 2006 = 100)
1844,FUNCEX4_MDQOVEG4,Importações - setor: óleos vegetais - quantum - índice (média 2006 = 100)
1845,FUNCEX4_MDQPAP4,"Importações - setor: celulose, papel e gráfica - quantum - índice (média 2006 = 100)"
1846,FUNCEX4_MDQPET4,Importações - setor: refino de petróleo - quantum - índice (média 2006 = 100)
1847,FUNCEX4_MDQPETC4,Importações - setor: petróleo e carvão - quantum - índice (média 2006 = 100)
1848,FUNCEX4_MDQPLAS4,Importações - setor: plástica - quantum - índice (média 2006 = 100)
1849,FUNCEX4_MDQPOV4,Importações - setor: peças e outros veículos - quantum - índice (média 2006 = 100)
1850,FUNCEX4_MDQQDIV4,Importações - setor: químicos diversos - quantum - índice (média 2006 = 100)
1851,FUNCEX4_MDQQUIM4,Importações - setor: elementos químicos - quantum - índice (média 2006 = 100)
1852,FUNCEX4_MDQSID4,Importações - setor: siderurgia - quantum - índice (média 2006 = 100)
1853,FUNCEX4_MDQTEXT4,Importações - setor: têxtil - quantum - índice (média 2006 = 100)
1854,FUNCEX4_MDQVEST4,Importações - setor: artigos de vestuário - quantum - índice (média 2006 = 100)
1855,FUNCEX4_XPABAT4,Exportações - setor: abate de animais - preços - índice (média 2006 = 100)
1856,FUNCEX4_XPACUC4,Exportações - setor: açúcar - preços - índice (média 2006 = 100)
1857,FUNCEX4_XPAGP4,Exportações - setor: agropecuária - preços - índice (média 2006 = 100)
1858,FUNCEX4_XPAUT4,Exportações - setor: veículos automotores - preços - índice (média 2006 = 100)
1859,FUNCEX4_XPBOR4,Exportações - setor: borracha - preços - índice (média 2006 = 100)
1860,FUNCEX4_XPBVEG4,Exportações - setor: beneficiamento de produtos vegetais - preços - índice (média 2006 = 100)
1861,FUNCEX4_XPCAFE4,Exportações - setor: café - preços - índice (média 2006 = 100)
1862,FUNCEX4_XPCAL4,Exportações - setor: calçados - preços - índice (média 2006 = 100)
1863,FUNCEX4_XPELET4,Exportações - setor: material elétrico - preços - índice (média 2006 = 100)
1864,FUNCEX4_XPEQP4,Exportações - setor: equipamentos eletrônicos - preços - índice (média 2006 = 100)
1865,FUNCEX4_XPEXT4,Exportações - setor: extrativa mineral - preços - índice (média 2006 = 100)
1866,FUNCEX4_XPIDIV4,Exportações - setor: indústrias diversas - preços - índice (média 2006 = 100)
1867,FUNCEX4_XPMAD4,Exportações - setor: madeira e mobiliário - preços - índice (média 2006 = 100)
1868,FUNCEX4_XPMAQ4,Exportações - setor: máquinas e tratores - preços - índice (média 2006 = 100)
1869,FUNCEX4_XPMNF4,Exportações - setor: metalurgia não ferrosos - preços - índice (média 2006 = 100)
1870,FUNCEX4_XPMNM4,Exportações - setor: minerais não metálicos - preços - índice (média 2006 = 100)
1871,FUNCEX4_XPOAL4,Exportações - setor: outros produtos alimentares - preços - índice (média 2006 = 100)
1872,FUNCEX4_XPOPM4,Exportações - setor: outros produtos metalúrgicos - preços - índice (média 2006 = 100)
1873,FUNCEX4_XPOVEG4,Exportações - setor: óleos vegetais - preços - índice (média 2006 = 100)
1874,FUNCEX4_XPPAP4,"Exportações - setor: celulose, papel e gráfica - preços - índice (média 2006 = 100)"
1875,FUNCEX4_XPPET4,Exportações - setor: refino de petróleo - preços - índice (média 2006 = 100)
1876,FUNCEX4_XPPETCAR4,Exportações - setor: petróleo e carvão - preços - índice (média 2006 = 100)
1877,FUNCEX4_XPPOV4,Exportações - setor: peças e outros veículos - preços - índice (média 2006 = 100)
1878,FUNCEX4_XPQDIV4,Exportações - setor: químicos diversos - preços - índice (média 2006 = 100)
1879,FUNCEX4_XPQUIM4,Exportações - setor: elementos químicos - preços - índice (média 2006 = 100)
1880,FUNCEX4_XPSID4,Exportações - setor: siderurgia - preços - índice (média 2006 = 100)
1881,FUNCEX4_XPTEXT4,Exportações - setor: têxtil - preços - índice (média 2006 = 100)
1882,FUNCEX4_XQABAT4,Exportações - setor: abate de animais - quantum - índice (média 2006 = 100)
1883,FUNCEX4_XQACUC4,Exportações - setor: açúcar - quantum - índice (média 2006 = 100)
1884,FUNCEX4_XQAGP4,Exportações - setor: agropecuária - quantum - índice (média 2006 = 100)
1885,FUNCEX4_XQAUT4,Exportações - setor: veículos automotores - quantum - índice (média 2006 = 100)
1886,FUNCEX4_XQBOR4,Exportações - setor: borracha - quantum - índice (média 2006 = 100)
1887,FUNCEX4_XQBVEG4,Exportações - setor: beneficiamento de produtos vegetais - quantum - índice (média 2006 = 100)
1888,FUNCEX4_XQCAFE4,Exportações - setor: café - quantum - índice (média 2006 = 100)
1889,FUNCEX4_XQCAL4,Exportações - setor: calçados - quantum - índice (média 2006 = 100)
1890,FUNCEX4_XQELET4,Exportações - setor: material elétrico - quantum - índice (média 2006 = 100)
1891,FUNCEX4_XQEQP4,Exportações - setor: equipamentos eletrônicos - quantum - índice (média 2006 = 100)
1892,FUNCEX4_XQEXT4,Exportações - setor: extrativa mineral - quantum - índice (média 2006 = 100)
1893,FUNCEX4_XQIDIV4,Exportações - setor: indústrias diversas - quantum - índice (média 2006 = 100)
1894,FUNCEX4_XQMAD4,Exportações - setor: madeira e mobiliário - quantum - índice (média 2006 = 100)
1895,FUNCEX4_XQMAQ4,Exportações - setor: máquinas e tratores - quantum - índice (média 2006 = 100)
1896,FUNCEX4_XQMNF4,Exportações - setor: metalurgia não ferrosos - quantum - índice (média 2006 = 100)
1897,FUNCEX4_XQMNM4,Exportações - setor: minerais não metálicos - quantum - índice (média 2006 = 100)
1898,FUNCEX4_XQOAL4,Exportações - setor: outros produtos alimentares - quantum - índice (média 2006 = 100)
1899,FUNCEX4_XQOPM4,Exportações - setor: outros produtos metalúrgicos - quantum - índice (média 2006 = 100)
1900,FUNCEX4_XQOVEG4,Exportações - setor: óleos vegetais - quantum - índice (média 2006 = 100)
1901,FUNCEX4_XQPAP4,"Exportações - setor: celulose, papel e gráfica - quantum - índice (média 2006 = 100)"
1902,FUNCEX4_XQPET4,Exportações - setor: refino de petróleo - quantum - índice (média 2006 = 100)
1903,FUNCEX4_XQPETCAR4,Exportações - setor: petróleo e carvão - quantum - índice (média 2006 = 100)
1904,FUNCEX4_XQPOV4,Exportações - setor: peças e outros veículos - quantum - índice (média 2006 = 100)
1905,FUNCEX4_XQQDIV4,Exportações - setor: químicos diversos - quantum - índice (média 2006 = 100)
1906,FUNCEX4_XQQUIM4,Exportações - setor: elementos químicos - quantum - índice (média 2006 = 100)
1907,FUNCEX4_XQSID4,Exportações - setor: siderurgia - quantum - índice (média 2006 = 100)
1908,FUNCEX4_XQTEXT4,Exportações - setor: têxtil - quantum - índice (média 2006 = 100)
